batch_size,sequence_length,dim_size,active_heads,active_ffn,avg_latency,std_latency
16,128,4096,22,8704,116.51565093994141,0.08613564207928558
16,128,4096,22,9216,116.45953598022462,0.05214489568624162
16,128,4096,22,9728,116.53363800048828,0.05128661120971172
16,128,4096,22,10240,116.46829147338867,0.046172133503158366
16,128,4096,22,10752,116.49268417358398,0.037790106024550824
16,128,4096,23,256,116.60700073242188,0.07372591179855856
16,128,4096,23,512,116.43980560302734,0.044900665874086386
16,128,4096,23,1024,116.51096954345704,0.03646349386465809
16,128,4096,23,1536,116.4423957824707,0.029223644813098533
16,128,4096,23,2048,116.49319763183594,0.057676155335853435
16,128,4096,23,2560,116.48289794921875,0.08510026675988155
16,128,4096,23,3072,116.51676788330079,0.01573714668095183
16,128,4096,23,3584,116.50268173217773,0.06470196358250063
16,128,4096,23,4096,116.51162948608399,0.06822146844843474
16,128,4096,23,4608,116.54848098754883,0.04637583771251091
16,128,4096,23,5120,116.44036636352538,0.04828773554051403
16,128,4096,23,5632,116.47810211181641,0.06738962261712951
16,128,4096,23,6144,116.47954483032227,0.031046813187327067
16,128,4096,23,6656,116.47782287597656,0.043119961391975735
16,128,4096,23,7168,116.44320373535156,0.04633109662945149
16,128,4096,23,7680,116.55620422363282,0.07935737126461852
16,128,4096,23,8192,116.44541397094727,0.05232656056186352
16,128,4096,23,8704,116.47842712402344,0.061092641957898465
16,128,4096,23,9216,116.53809967041016,0.05365580143356391
16,128,4096,23,9728,116.47936401367187,0.06166477938902518
16,128,4096,23,10240,116.43860397338867,0.04525919980756747
16,128,4096,23,10752,116.36549682617188,0.09187460942098173
16,128,4096,24,256,116.54429779052734,0.06305752456131737
16,128,4096,24,512,116.44753570556641,0.03815030353499877
16,128,4096,24,1024,116.56335067749023,0.0547132334928817
16,128,4096,24,1536,116.5503173828125,0.0941937124279043
16,128,4096,24,2048,116.58217697143554,0.0597639294234601
16,128,4096,24,2560,116.51031875610352,0.02213504712208883
16,128,4096,24,3072,116.45888061523438,0.021611421410781165
16,128,4096,24,3584,116.52110137939454,0.05897001243983808
16,128,4096,24,4096,116.53645629882813,0.0367202142476766
16,128,4096,24,4608,116.55657272338867,0.06112062996771832
16,128,4096,24,5120,116.4927131652832,0.02240106814778255
16,128,4096,24,5632,116.49839706420899,0.05543642160279894
16,128,4096,24,6144,116.46156463623046,0.060951087446298235
16,128,4096,24,6656,116.46082229614258,0.04561968838649321
16,128,4096,24,7168,116.46024017333984,0.05080745990352763
16,128,4096,24,7680,116.56109085083008,0.04338281260198158
16,128,4096,24,8192,116.4387580871582,0.034946402874623084
16,128,4096,24,8704,116.50591506958008,0.055940612624661594
16,128,4096,24,9216,116.47503051757812,0.04409765669811457
16,128,4096,24,9728,116.46470565795899,0.06260466951522034
16,128,4096,24,10240,116.49541091918945,0.03375114956672057
16,128,4096,24,10752,116.48306579589844,0.039072571767319396
16,128,4096,25,256,116.43993606567383,0.02902189049000821
16,128,4096,25,512,116.45738296508789,0.04754615037465148
16,128,4096,25,1024,116.53529586791993,0.10393721850453803
16,128,4096,25,1536,116.50230407714844,0.040415378528573596
16,128,4096,25,2048,116.41855697631836,0.03229248147851855
16,128,4096,25,2560,116.52188644409179,0.027617076198850673
16,128,4096,25,3072,116.47491149902343,0.04561467519399833
16,128,4096,25,3584,116.47698211669922,0.04673098629366179
16,128,4096,25,4096,116.45789337158203,0.038174411518423775
16,128,4096,25,4608,116.50534362792969,0.02834853422726044
16,128,4096,25,5120,116.48675537109375,0.07884851115993816
16,128,4096,25,5632,116.4659523010254,0.04780247175463077
16,128,4096,25,6144,116.46452178955079,0.06381547937045814
16,128,4096,25,6656,116.42947540283203,0.04052970270392393
16,128,4096,25,7168,116.4866111755371,0.05139587915178529
16,128,4096,25,7680,116.44502105712891,0.027001964895028555
16,128,4096,25,8192,116.44112548828124,0.024064719340462858
16,128,4096,25,8704,116.58322219848633,0.05374561474053326
16,128,4096,25,9216,116.45413055419922,0.06435194434571588
16,128,4096,25,9728,116.47076187133788,0.04106941358319477
16,128,4096,25,10240,116.4767837524414,0.05025389852757252
16,128,4096,25,10752,116.45279998779297,0.03499223497640477
16,128,4096,26,256,116.48707275390625,0.053664246899255634
16,128,4096,26,512,116.50209884643554,0.05395942390533826
16,128,4096,26,1024,116.51863479614258,0.06654462021886012
16,128,4096,26,1536,116.48690338134766,0.06043634508690254
16,128,4096,26,2048,116.49325027465821,0.04912596144859393
16,128,4096,26,2560,116.50326156616211,0.06170459533413696
16,128,4096,26,3072,116.4798698425293,0.06245045637749106
16,128,4096,26,3584,116.49722518920899,0.041582523393036724
16,128,4096,26,4096,116.53859252929688,0.060516364943541866
16,128,4096,26,4608,116.45695648193359,0.035188440777714346
16,128,4096,26,5120,116.48301162719727,0.05509208750468942
16,128,4096,26,5632,116.46312255859375,0.030806446331550347
16,128,4096,26,6144,116.52856674194337,0.04301720266822396
16,128,4096,26,6656,116.52404251098633,0.047996872333822736
16,128,4096,26,7168,116.24082870483399,0.0445420357293676
16,128,4096,26,7680,116.23202896118164,0.052045487176911355
16,128,4096,26,8192,116.51296310424804,0.06901185795050047
16,128,4096,26,8704,116.50131454467774,0.03724708885891169
16,128,4096,26,9216,116.53891525268554,0.08004842984267511
16,128,4096,26,9728,116.49478607177734,0.028818255598501225
16,128,4096,26,10240,116.49946823120118,0.05902590983172614
16,128,4096,26,10752,116.48944549560547,0.030335283978548046
16,128,4096,27,256,116.47924880981445,0.05058085377957358
16,128,4096,27,512,116.47170181274414,0.03447113649223773
16,128,4096,27,1024,116.46619415283203,0.048278361413671485
16,128,4096,27,1536,116.53449935913086,0.05962886799778447
16,128,4096,27,2048,116.54413146972657,0.037750036629158136
16,128,4096,27,2560,116.5315170288086,0.036792554009393644
16,128,4096,27,3072,116.49114532470703,0.03237145180462184
16,128,4096,27,3584,116.52572479248047,0.06155944338280635
16,128,4096,27,4096,116.5015968322754,0.07946202144886404
16,128,4096,27,4608,116.49442443847656,0.07879518902471912
16,128,4096,27,5120,116.55693054199219,0.0315885286394702
16,128,4096,27,5632,116.48868789672852,0.04090031753672363
16,128,4096,27,6144,116.48732681274414,0.0500200183395318
16,128,4096,27,6656,116.46369934082031,0.031127786636023835
16,128,4096,27,7168,116.44240036010743,0.03737186561624756
16,128,4096,27,7680,116.21808547973633,0.05291739835039783
16,128,4096,27,8192,116.2458709716797,0.046757634177700486
16,128,4096,27,8704,116.51807250976563,0.05310040712874551
16,128,4096,27,9216,116.46199417114258,0.043812751875888775
16,128,4096,27,9728,116.48221435546876,0.06991521482941224
16,128,4096,27,10240,116.47138214111328,0.05678685802017042
16,128,4096,27,10752,116.61342086791993,0.0742983159457068
16,128,4096,28,256,116.51855926513672,0.024768342401537597
16,128,4096,28,512,116.51443405151367,0.04032486198527397
16,128,4096,28,1024,116.50137481689453,0.01893279526073313
16,128,4096,28,1536,116.51578903198242,0.03266152357603932
16,128,4096,28,2048,116.51342315673828,0.04582109328777096
16,128,4096,28,2560,116.50426864624023,0.03965428038733547
16,128,4096,28,3072,116.52780227661133,0.030020766762159885
16,128,4096,28,3584,116.51666259765625,0.03756006501178184
16,128,4096,28,4096,116.4418815612793,0.03782613769448604
16,128,4096,28,4608,116.50068893432618,0.06283212682654031
16,128,4096,28,5120,116.47717895507813,0.0519498367810634
16,128,4096,28,5632,116.54495239257812,0.04147679775955057
16,128,4096,28,6144,116.51716079711915,0.029233504353378053
16,128,4096,28,6656,116.59000015258789,0.050374889695059565
16,128,4096,28,7168,116.4832389831543,0.04625182482992309
16,128,4096,28,7680,116.53028869628906,0.06370552839627687
16,128,4096,28,8192,116.49010925292968,0.01647594844721612
16,128,4096,28,8704,116.52943420410156,0.03565667399551149
16,128,4096,28,9216,116.47483749389649,0.046828686470886206
16,128,4096,28,9728,116.55654830932617,0.03841700983626475
16,128,4096,28,10240,116.47677154541016,0.037545882718427764
16,128,4096,28,10752,116.4833854675293,0.051200257804886816
16,128,4096,29,256,116.48600540161132,0.05346427491850586
16,128,4096,29,512,116.48089828491212,0.0564880333018907
16,128,4096,29,1024,116.54684448242188,0.05546943368624721
16,128,4096,29,1536,116.56109161376953,0.03440643493393025
16,128,4096,29,2048,116.4916488647461,0.04385540868198314
16,128,4096,29,2560,116.48668365478515,0.04356675496697617
16,128,4096,29,3072,116.49087982177734,0.036103607018458016
16,128,4096,29,3584,116.46693115234375,0.04269710107522716
16,128,4096,29,4096,116.53328170776368,0.03928915236730997
16,128,4096,29,4608,116.49153671264648,0.02319559765355302
16,128,4096,29,5120,116.5337760925293,0.019658691090000877
16,128,4096,29,5632,116.50727233886718,0.016636717893394885
16,128,4096,29,6144,116.53587112426757,0.05242754298004391
16,128,4096,29,6656,116.51458587646485,0.03140015547278102
16,128,4096,29,7168,116.4816390991211,0.02464480135035462
16,128,4096,29,7680,116.56041259765625,0.02228820407789154
16,128,4096,29,8192,116.53291244506836,0.03986501714155842
16,128,4096,29,8704,116.48134002685546,0.024650947948131306
16,128,4096,29,9216,116.52457656860352,0.044632594314343126
16,128,4096,29,9728,116.51111068725587,0.02789598217046207
16,128,4096,29,10240,116.55352020263672,0.030684391157969344
16,128,4096,29,10752,116.53955917358398,0.05005048440309339
16,128,4096,30,256,116.55458526611328,0.046941814786046365
16,128,4096,30,512,116.46523590087891,0.03923228947129105
16,128,4096,30,1024,116.55149688720704,0.035316284963747405
16,128,4096,30,1536,116.48586578369141,0.04692378612262382
16,128,4096,30,2048,116.58150100708008,0.09853176274672933
16,128,4096,30,2560,116.56543197631837,0.06289938764674938
16,128,4096,30,3072,116.55323181152343,0.04410668596442552
16,128,4096,30,3584,116.50386276245118,0.0156390641105092
16,128,4096,30,4096,116.48261184692383,0.021440011368221476
16,128,4096,30,4608,116.51188507080079,0.019586295344188213
16,128,4096,30,5120,116.51508483886718,0.04531065178156097
16,128,4096,30,5632,116.53954544067383,0.044609622818148675
16,128,4096,30,6144,116.51081237792968,0.026368057890054135
16,128,4096,30,6656,116.50840682983399,0.017178899963074725
16,128,4096,30,7168,116.53221969604492,0.016170583132183152
16,128,4096,30,7680,116.56774673461913,0.049518346090189805
16,128,4096,30,8192,116.55180969238282,0.029942013847285166
16,128,4096,30,8704,116.53384933471679,0.03240187995895175
16,128,4096,30,9216,116.56744537353515,0.021527658503399178
16,128,4096,30,9728,116.47729721069337,0.018679343166178086
16,128,4096,30,10240,116.51395568847656,0.019002183250933856
16,128,4096,30,10752,116.49064025878906,0.02952846638866392
16,128,4096,31,256,116.5756607055664,0.04064965921047395
16,128,4096,31,512,116.55760269165039,0.027294932036577086
16,128,4096,31,1024,116.5506462097168,0.034915779502733564
16,128,4096,31,1536,116.56264266967773,0.08896666791149632
16,128,4096,31,2048,116.53599472045899,0.05377632154378132
16,128,4096,31,2560,116.52821197509766,0.0417123965529135
16,128,4096,31,3072,116.57146987915038,0.01953852102419471
16,128,4096,31,3584,116.53207778930664,0.04172345034306617
16,128,4096,31,4096,116.6042495727539,0.05167156613584628
16,128,4096,31,4608,116.52930526733398,0.022127798117195938
16,128,4096,31,5120,116.5424415588379,0.029572294646656967
16,128,4096,31,5632,116.49151077270508,0.01748998287487092
16,128,4096,31,6144,116.49380416870117,0.017600592668964136
16,128,4096,31,6656,116.55151443481445,0.03128963773869247
16,128,4096,31,7168,116.54108581542968,0.020349332079511583
16,128,4096,31,7680,116.50792541503907,0.03341652383250087
16,128,4096,31,8192,116.52779159545898,0.02251019804543319
16,128,4096,31,8704,116.50002899169922,0.03565492050750787
16,128,4096,31,9216,116.52220611572265,0.03277257305927354
16,128,4096,31,9728,116.55158157348633,0.04550257328908849
16,128,4096,31,10240,116.56490859985351,0.022245504896983695
16,128,4096,31,10752,116.51692047119141,0.03666827465451768
16,256,4096,1,256,227.49130859375,0.052920580182483565
16,256,4096,1,512,227.43875579833986,0.05833258362493026
16,256,4096,1,1024,227.45305938720702,0.06447615972269126
16,256,4096,1,1536,227.47767944335936,0.05674878177550995
16,256,4096,1,2048,227.49984588623047,0.06803735616977852
16,256,4096,1,2560,227.46768188476562,0.11607343047604665
16,256,4096,1,3072,227.49115447998048,0.05492544098943258
16,256,4096,1,3584,227.4444152832031,0.07293107708525046
16,256,4096,1,4096,227.4853271484375,0.06475873697117804
16,256,4096,1,4608,227.3449676513672,0.0810729798392537
16,256,4096,1,5120,227.3375503540039,0.05157491923181342
16,256,4096,1,5632,227.36697082519532,0.04759451216721747
16,256,4096,1,6144,227.4416717529297,0.115475455802075
16,256,4096,1,6656,227.4847610473633,0.04588644959259686
16,256,4096,1,7168,227.43929290771484,0.08543458029836394
16,256,4096,1,7680,227.46756286621093,0.06218607592988911
16,256,4096,1,8192,227.3938232421875,0.06733671152402709
16,256,4096,1,8704,227.36492156982422,0.07545720241899168
16,256,4096,1,9216,227.50911712646484,0.07464217201911687
16,256,4096,1,9728,227.39567108154296,0.06756845934670665
16,256,4096,1,10240,227.50939178466797,0.13736108030344238
16,256,4096,1,10752,227.4245834350586,0.06695299143608174
16,256,4096,2,256,227.39840087890624,0.07927436092062945
16,256,4096,2,512,227.4704116821289,0.06126955511541391
16,256,4096,2,1024,227.33678131103517,0.03967756099625492
16,256,4096,2,1536,227.46122131347656,0.04654581953659527
16,256,4096,2,2048,227.47537994384766,0.08152473875525738
16,256,4096,2,2560,227.57030487060547,0.07334198010491264
16,256,4096,2,3072,227.42816162109375,0.08482027687190764
16,256,4096,2,3584,227.4377700805664,0.08265125946510711
16,256,4096,2,4096,227.4419387817383,0.03905539355605099
16,256,4096,2,4608,227.51327362060547,0.07743451893896053
16,256,4096,2,5120,227.48992309570312,0.06308884399911059
16,256,4096,2,5632,227.45703582763673,0.05693991367946261
16,256,4096,2,6144,227.5162322998047,0.08763962822452871
16,256,4096,2,6656,227.47915649414062,0.08282929184999707
16,256,4096,2,7168,227.5121322631836,0.08005116940890879
16,256,4096,2,7680,227.48328704833983,0.07998372394157906
16,256,4096,2,8192,227.4357925415039,0.07904285661660214
16,256,4096,2,8704,227.52110748291017,0.08585819167911028
16,256,4096,2,9216,227.4199478149414,0.09120471983440848
16,256,4096,2,9728,227.49979248046876,0.08188529972636963
16,256,4096,2,10240,227.46842498779296,0.07093999529078125
16,256,4096,2,10752,227.30663452148437,0.05986096663924268
16,256,4096,3,256,227.46874084472657,0.10888959068308508
16,256,4096,3,512,227.42979125976564,0.09908136027120396
16,256,4096,3,1024,227.37665557861328,0.09083031841503039
16,256,4096,3,1536,227.3880126953125,0.046830108027654076
16,256,4096,3,2048,227.4303421020508,0.11453187251678063
16,256,4096,3,2560,227.3536392211914,0.05551309879940489
16,256,4096,3,3072,227.3206039428711,0.04535503449013219
16,256,4096,3,3584,227.40513305664064,0.0672142854238273
16,256,4096,3,4096,227.3504638671875,0.05883663104913225
16,256,4096,3,4608,227.35984649658204,0.06083229587953358
16,256,4096,3,5120,227.33457946777344,0.043887373559036796
16,256,4096,3,5632,227.43526916503907,0.09003779711423739
16,256,4096,3,6144,227.37286071777345,0.13572422272341841
16,256,4096,3,6656,227.5277557373047,0.19155191151006826
16,256,4096,3,7168,227.34929656982422,0.06196693028853377
16,256,4096,3,7680,227.3213088989258,0.07857025729907421
16,256,4096,3,8192,227.4621795654297,0.09566234069932081
16,256,4096,3,8704,227.30645599365235,0.04963975432857567
16,256,4096,3,9216,227.35742950439453,0.15168362339675276
16,256,4096,3,9728,227.40804748535157,0.08747268217326008
16,256,4096,3,10240,227.2648498535156,0.04271940679209214
16,256,4096,3,10752,227.27587127685547,0.0410107162637648
16,256,4096,4,256,227.37787475585938,0.07222516086883296
16,256,4096,4,512,227.26349639892578,0.06398902801696547
16,256,4096,4,1024,227.38236236572266,0.058634881146546115
16,256,4096,4,1536,227.3717239379883,0.030110768193459352
16,256,4096,4,2048,227.33630828857423,0.03706257972243333
16,256,4096,4,2560,227.35238647460938,0.02771766320283836
16,256,4096,4,3072,227.27242279052734,0.05335136793419941
16,256,4096,4,3584,227.37249908447265,0.06716211861496559
16,256,4096,4,4096,227.38441009521483,0.05736753682806571
16,256,4096,4,4608,227.38968811035156,0.1021420871627921
16,256,4096,4,5120,227.36309814453125,0.04270521650241753
16,256,4096,4,5632,227.34915924072266,0.09040927117090225
16,256,4096,4,6144,227.28888397216798,0.0406578004050377
16,256,4096,4,6656,227.30241851806642,0.05251996243120058
16,256,4096,4,7168,227.30803680419922,0.03721998960888326
16,256,4096,4,7680,227.39474639892578,0.07290646745849734
16,256,4096,4,8192,227.26311492919922,0.03370761705939002
16,256,4096,4,8704,227.29668273925782,0.07055011184475768
